order_number,product_id,customer_id,product_name,department_id,price,city
10267,4962,200747,Yotoddler Organic Pear Spinach Mango Yogurt,16,10.68,NewYork
10267,22124,200747,Total 0% Raspberry Yogurt,16,9.08,NewYork
10268,27029,172715,Strawberry Cream Covered Biscuit Sticks,6,6.7,NewYork
10272,26209,21021,Limes,4,4.37,NewYork
10272,27690,21021,Apple Cinnamon GoGo Squeez,19,6.29,NewYork
10272,26172,21021,Light Sour Cream,16,7.26,NewYork
10273,40268,27077,Organic Wheat-Free & Gluten-Free Original Crackers,19,3.71,NewYork
10273,18963,27077,Apple Cider Vinegar,13,9.67,NewYork
10273,28785,27077,Organic Tahini,13,8.89,NewYork
10274,2962,7775,"Milk, Reduced Fat, 2% Milkfat",16,8.89,NewYork
10275,49239,98292,Dark Chocolate Royale Shakes,11,4.78,NewYork
10277,37067,201652,Organic Banana,4,10.85,NewYork
10277,16759,201652,Organic Carrot Bunch,4,4.17,NewYork
10279,27177,165958,"Shampoo, Body Wash, Bubble Bath Coconut+Lemon",11,3.55,NewYork
10280,14371,199439,Organic Nonfat Milk,16,10.79,NewYork
10280,26209,199439,Limes,4,4.37,NewYork
10280,49640,199439,Sourdough Loaf,3,11.15,NewYork
10280,32880,199439,Lightly Dried Parsley,4,1.32,NewYork
10281,41625,190898,Organic Half Spring Mix,4,5.93,NewYork
10291,26209,653,Limes,4,4.37,NewYork
10292,46820,150677,Vanilla Pure Almond Milk,16,11.94,NewYork
10294,44292,159618,Premium Unsweetened Iced Tea,7,7.57,NewYork
10294,30696,159618,Eggo Homestyle Waffles,1,6.45,NewYork
10294,2822,159618,Organic Creamy Raw Almond Butter,13,4.11,NewYork
10295,49247,152807,Coconut Yoghurt,16,4.8,NewYork
10295,26209,152807,Limes,4,4.37,NewYork
10297,35467,31935,Semi Sweet Chocolate Mega Chunks Dairy Nut & Soy Free,13,6.61,NewYork
10298,11432,159024,Chopped Kale,4,9.06,NewYork
10298,38349,159024,Simply Smart Gluten Free Breaded Chicken Breast Tenders,1,8.48,NewYork
10299,42240,133649,Ultra Soft Facial Tissues,17,12.0,NewYork
10300,45007,201988,Organic Zucchini,4,5.08,NewYork
10300,43662,201988,"Yogurt, Strained Low-Fat, Coconut",16,11.87,NewYork
10302,10527,95967,Whipped Butter,16,3.95,NewYork
10302,43192,95967,Dark with 70% Cacao Content Organic Chocolate Bar,19,5.04,NewYork
10303,48116,30904,Lowfat Kefir Plain Unsweetened,16,1.44,NewYork
10303,40268,30904,Organic Wheat-Free & Gluten-Free Original Crackers,19,3.71,NewYork
10303,26604,30904,Organic Blackberries,4,8.08,NewYork
10303,35939,30904,Organic Jalapeno Pepper,4,9.93,NewYork
10304,45007,76432,Organic Zucchini,4,5.08,NewYork
10304,22716,76432,Gluten Free Fettuccini Roasted Garlic,9,2.1,NewYork
10306,26209,122405,Limes,4,4.37,NewYork
10306,38164,122405,Almonds & Sea Salt in Dark Chocolate,19,9.32,NewYork
10306,43875,122405,Baby Food Stage 2 Blueberry Pear & Purple Carrot,18,6.11,NewYork
10306,30696,122405,Eggo Homestyle Waffles,1,6.45,NewYork
10306,758,122405,No Sugar Added The Original Fudge Pops,1,11.67,NewYork
10306,49352,122405,Natural Extra Sharp Cheddar Cheese,16,8.82,NewYork
10308,22504,17507,Organic Mountain Forest Amber Honey,13,2.16,NewYork
10308,6473,17507,Bag of Lemons,4,6.98,NewYork
10309,12312,178630,Lavender Hand Soap,11,11.33,NewYork
10310,19938,150015,Extra Wide Egg Noodles,9,2.68,NewYork
10310,11950,150015,Madagascar Vanilla Ice Cream,1,3.42,NewYork
10311,30827,17461,Seedless Cucumbers,4,5.22,NewYork
10311,28413,17461,Bunny-Luv Organic Carrots,4,7.3,NewYork
10312,17130,160177,Chef's Favorites Lightly Seasoned Asian Medley,1,2.77,NewYork
10313,39408,36875,Gala Apples,4,4.03,NewYork
10314,46802,59975,Pineapple Chunks,1,6.76,NewYork
10314,30461,59975,Organic Multigrain Mild Green Mojo Tortilla Chips,19,7.11,NewYork
10315,26209,10712,Limes,4,4.37,NewYork
10317,43192,19006,Dark with 70% Cacao Content Organic Chocolate Bar,19,5.04,NewYork
10318,24571,77815,Tomato and Basil Pasta Sauce,9,10.32,NewYork
10318,38072,77815,Chicken Breast Tenderloins,12,5.67,NewYork
10318,22920,77815,Roasted & Salted Shelled Pistachios,19,7.88,NewYork
10318,26604,77815,Organic Blackberries,4,8.08,NewYork
10318,32700,77815,Original Whipped Cream,16,0.94,NewYork
10320,41488,43544,Chocolate Milk,16,4.77,NewYork
10321,12276,98160,Chocolate Chip Cookie Dough Ice Cream,1,8.4,NewYork
10322,43772,189955,Cherubs Heavenly Salad Tomatoes,4,1.15,NewYork
10322,26209,189955,Limes,4,4.37,NewYork
10323,32442,141767,Organic Original Tofu Veggie Burger,20,11.35,NewYork
10325,14371,154990,Organic Nonfat Milk,16,10.79,NewYork
10325,32505,154990,Francese Home Bake Rolls,3,5.48,NewYork
10326,25937,28466,Semi Soft Part-Skim Slices,16,9.92,NewYork
10327,39781,113202,Original 7 Grain Crackers,19,6.08,NewYork
10327,15860,113202,Natural Apple Sauce Cups,15,8.98,NewYork
10329,47504,51425,Blueberry Breakfast Biscuits,14,7.81,NewYork
10333,27796,161208,Real Mayonnaise,13,0.97,NewYork
10333,34861,161208,Beets Bunch,4,1.06,NewYork
10334,26209,114984,Limes,4,4.37,NewYork
10335,5258,201242,Sparkling Water,7,10.95,NewYork
10336,16759,91953,Organic Carrot Bunch,4,4.17,NewYork
10336,16145,91953,Organic Cannellini Beans,15,5.1,NewYork
10336,45007,91953,Organic Zucchini,4,5.08,NewYork
10336,26209,91953,Limes,4,4.37,NewYork
10337,34643,160151,Dry Roasted Macadamias,19,1.09,NewYork
10337,5445,160151,Protein Zone Protein Juice Smoothie,7,5.82,NewYork
10337,9401,160151,Traditional Beef Barley Soup,15,1.83,NewYork
10339,24830,58097,Organic Romaine,4,10.27,NewYork
10340,7898,150857,Ginger Beer,7,2.12,NewYork
10341,33540,38593,Whole Grain Organic Blueberry Waffles,1,4.77,NewYork
10341,31513,38593,Kefir Cultured Milk Smoothie Plain,16,1.1,NewYork
10343,26209,11588,Limes,4,4.37,NewYork
10343,32429,11588,Red Mango,4,3.5,NewYork
10344,27275,75823,Pineapple Strawberry Sparkling Water,7,7.09,NewYork
10346,47792,153706,Organic Beans & Rice Cheddar Cheese Burrito,1,8.35,NewYork
10346,26629,153706,Cherry Pie Fruit & Nut Bar,19,1.38,NewYork
10349,42384,183550,Original Chili Seasoning Mix,13,6.33,NewYork
10352,30696,187665,Eggo Homestyle Waffles,1,6.45,NewYork
10352,20636,187665,Pure Sport Body Wash,11,9.5,NewYork
10352,21645,187665,Apple & Cinnamon Adjustable Air Freshener,17,12.46,NewYork
10354,27464,113798,Direct Trade House Blend Medium Roast Ground Coffee,7,11.02,NewYork
10356,24571,8421,Tomato and Basil Pasta Sauce,9,10.32,NewYork
10357,5922,83856,"Honest Face, Hand, & Baby Wipes",18,8.08,NewYork
10358,5450,202733,Small Hass Avocado,4,5.77,NewYork
10360,5450,89783,Small Hass Avocado,4,5.77,NewYork
10360,38456,89783,Large Grapefruit,4,3.38,NewYork
10366,18677,88544,"Minis, Coconut Milk, Non-Dairy Frozen Dessert, no sugar added Vanilla Bar",1,11.94,NewYork
10370,18246,112229,Gluten-Free Butter Shortbread with Agave Syrup,19,9.85,NewYork
10372,42736,154465,Unsalted Butter,16,9.28,NewYork
10372,7751,154465,Tomato Ketchup,13,1.99,NewYork
10373,22124,179651,Total 0% Raspberry Yogurt,16,9.08,NewYork
10374,42972,175995,Natural Pure Sparkling Water,7,4.77,NewYork
10375,24789,150600,Organic Cold Season Tea Bags,7,3.95,NewYork
10376,13997,196002,Braeburn Apple,4,1.48,NewYork
10377,5918,155032,Single Serve Cheese Pizza,1,7.61,NewYork
10377,260,155032,Cantaloupe,4,3.01,NewYork
10379,19677,195769,Original Pure Creamy Almond Milk,16,6.4,NewYork
10380,2535,99731,Shaved Parmesan,16,9.81,NewYork
10382,46562,181116,Sweet & Salty Nut Granola Bars Peanut,19,3.56,NewYork
10385,260,110197,Cantaloupe,4,3.01,NewYork
10386,18019,185977,Macaroni & Cheese Dinner Original Flavor,9,3.73,NewYork
10386,22123,185977,1% Low Fat Chocolate Milk,16,7.67,NewYork
10386,42026,185977,Mamma Bella's Recipe Garlic Bread,1,4.87,NewYork
10386,15739,185977,G Series Fruit Punch Sports Drink,7,10.91,NewYork
10388,35078,36167,Seriously Sharp Cheddar Cheese,16,4.43,NewYork
10388,19677,36167,Original Pure Creamy Almond Milk,16,6.4,NewYork
10388,49247,36167,Coconut Yoghurt,16,4.8,NewYork
10389,26209,53825,Limes,4,4.37,NewYork
10389,36070,53825,"Super Spinach! Baby Spinach, Baby Bok Choy, Sweet Baby Kale",4,4.34,NewYork
10390,1940,129307,Organic 2% Reduced Fat Milk,16,1.23,NewYork
10390,781,129307,Organic Shredded Mild Cheddar,16,2.78,NewYork
10390,6567,129307,Chocolate Peanut Butter Protein Bar,19,4.83,NewYork
10390,7371,129307,Chocolate Chip Cookie Dough Bar,19,5.25,NewYork
10391,24062,160961,Flourless  Sprouted Whole Grain 7-Sprouted Grains English Muffins,3,4.68,NewYork
10392,16759,33253,Organic Carrot Bunch,4,4.17,NewYork
10392,26209,33253,Limes,4,4.37,NewYork
10392,34969,33253,Red Vine Tomato,4,9.25,NewYork
10393,40574,187464,Rice Cereal,14,1.69,NewYork
10394,5258,191571,Sparkling Water,7,10.95,NewYork
10395,2596,183519,Lemon Cake Ice Cream,1,2.8,NewYork
10395,19625,183519,Organic Chicken & Vegetable Potstickers,1,11.18,NewYork
10397,22105,141389,Ultra Thin Sliced Provolone Cheese,16,2.41,NewYork
10398,32463,204375,Olive Oil & Aloe Vera Hand Soap,11,4.26,NewYork
10398,4163,204375,Spanish Rice Pilaf Mix,9,7.87,NewYork
10398,44375,204375,Canned Aranciata Orange,7,3.21,NewYork
10399,22828,86331,Sea Salt Caramel Ice Cream,1,5.04,NewYork
10400,26209,100296,Limes,4,4.37,NewYork
10402,24497,43989,Organic Cauliflower Florets,4,7.52,NewYork
10403,20518,154807,"Club Delight Sausage, Egg, & Cheese Sandwiches",12,0.91,NewYork
10404,13997,9608,Braeburn Apple,4,1.48,NewYork
10404,4006,9608,Hazelnut Spread With Skim Milk & Cocoa,13,4.62,NewYork
10405,26209,16401,Limes,4,4.37,NewYork
10408,43192,49368,Dark with 70% Cacao Content Organic Chocolate Bar,19,5.04,NewYork
10409,11068,156467,Medium Cheddar Cheese Block,16,1.9,NewYork
10409,26168,156467,Newman O's Creme Filled Mint Chocolate Cookies,19,5.37,NewYork
10410,31215,31849,Lemon Yogurt,16,10.41,NewYork
10410,49247,31849,Coconut Yoghurt,16,4.8,NewYork
10411,23554,79183,Organic Vanilla Bean Ice Cream,1,6.65,NewYork
10411,47573,79183,Ginger Snap Sprouted Cookies,19,1.63,NewYork
10413,2962,121409,"Milk, Reduced Fat, 2% Milkfat",16,8.89,NewYork
10413,39890,121409,"Stock, Roasted Chicken",15,6.88,NewYork
10416,45007,126619,Organic Zucchini,4,5.08,NewYork
10418,1326,188346,The Bee's Knees Honey Peanut Butter,13,2.81,NewYork
10419,2116,171162,Organic Maple & Onion Baked Beans,15,2.14,NewYork
10419,35042,171162,Black Beans,15,5.95,NewYork
10422,18653,154517,Super Shreds Superfood Brussels Sprouts,4,12.12,NewYork
10423,38274,355,Ice Cream Sandwiches Vanilla,1,7.17,NewYork
10424,39046,1899,Smok Cured Turkey Bacon,12,6.84,NewYork
10424,35901,1899,Extra Light & Fluffy Pancake & Waffle Mix,14,3.77,NewYork
10424,32035,1899,Toasted Pine Nut Couscous Mix,9,8.57,NewYork
10424,13642,1899,Whole Grain Blends Wheat Couscous Roasted Garlic & Olive Oil,9,9.78,NewYork
10425,890,167526,Organic Diced Tomatoes,15,1.35,NewYork
10425,13733,167526,Red Potatoes,4,4.73,NewYork
10425,36735,167526,Organic Roasted Sliced Chicken Breast,20,10.42,NewYork
10425,26209,167526,Limes,4,4.37,NewYork
10426,41363,82185,Tofu Spring Roll,20,2.74,NewYork
10427,37067,22488,Organic Banana,4,10.85,NewYork
10429,25199,81000,Classic Chicken Salad,20,4.26,NewYork
10431,17924,4171,Seltzer Water,7,3.66,NewYork
10432,12315,137062,Dairy Free Hazelnut Coconut Milk Creamer,16,12.03,NewYork
10432,1202,137062,Organic Whole Grain Oatmeal Cereal Baby Food,18,9.64,NewYork
10433,48736,187853,Ricotta And Spinach Tondi,9,1.28,NewYork
10433,32505,187853,Francese Home Bake Rolls,3,5.48,NewYork
10434,12974,42827,Organic Horseradish Mustard,13,5.38,NewYork
10434,14437,42827,Total Greek Yogurt With Honey,16,6.44,NewYork
10434,36315,42827,Low Fat Split Pea Soup,15,12.38,NewYork
10439,45007,6409,Organic Zucchini,4,5.08,NewYork
10439,18881,6409,Coconut Milk Vanilla Frozen Dessert,1,2.62,NewYork
10439,8138,6409,Traditional Hummus,20,2.75,NewYork
10439,31727,6409,"Organic Tomato Paste, No Salt Added",15,10.09,NewYork
10440,38558,162954,Organic Low Fat Cottage Cheese,16,9.47,NewYork
10440,6638,162954,Organic Brown Rice Crisps Cereal,14,1.39,NewYork
10441,1106,154663,Cranberry Almond Plus Antioxidants 1.4 oz Fruit & Nut Bars,19,10.78,NewYork
10441,6647,154663,Navel Orange,4,4.34,NewYork
10443,18159,114619,Organic Biologique Limes,4,5.06,NewYork
10443,43371,114619,Crushed Red Pepper,13,7.03,NewYork
10444,3358,1955,"Rising Crust Supreme (Sausage, Pepperoni, Red Peppers, Green Peppers, Onions, Black Olives) Frozen Pizza",1,5.69,NewYork
10445,6695,127031,Crunchy Spread,13,3.83,NewYork
10445,29140,127031,Coke Life,7,10.78,NewYork
10447,22504,12433,Organic Mountain Forest Amber Honey,13,2.16,NewYork
10447,16744,12433,Peanut & Gluten Free Smooth Almond Butter,13,8.17,NewYork
10449,5450,99544,Small Hass Avocado,4,5.77,NewYork
10449,43621,99544,Chik'n Patties,1,12.48,NewYork
10449,32429,99544,Red Mango,4,3.5,NewYork
10450,8896,46255,Southern Style White Corn Grits,14,10.63,NewYork
10450,17789,46255,Soy Free Buttery Spread,16,11.19,NewYork
10451,18027,47280,Ezekiel 4:9 Bread Organic Sprouted Whole Grain,3,11.3,NewYork
10452,7041,35583,Pecorino Romano,16,5.02,NewYork
10454,33021,191025,Reserve Cheddar Cheese,16,4.15,NewYork
10458,20518,15474,"Club Delight Sausage, Egg, & Cheese Sandwiches",12,0.91,NewYork
10460,27796,18457,Real Mayonnaise,13,0.97,NewYork
10463,1700,3493,White Cheddar Popcorn,19,5.86,NewYork
10463,38473,3493,Dark Coconut Toffee Organic Chocolate,19,6.98,NewYork
10465,23039,9452,Fat Free Cream Cheese,16,1.3,NewYork
10465,20947,9452,Passionberry Bliss Kombucha Drink,7,11.87,NewYork
10465,31387,9452,Natural Almonds 100 Calorie Packs,19,12.4,NewYork
10465,38456,9452,Large Grapefruit,4,3.38,NewYork
10466,18963,203843,Apple Cider Vinegar,13,9.67,NewYork
10466,37384,203843,Mustard (Ground),13,4.61,NewYork
10467,18027,31445,Ezekiel 4:9 Bread Organic Sprouted Whole Grain,3,11.3,NewYork
10467,44570,31445,Kale Greens,4,4.15,NewYork
10468,15466,96882,Geranium Room Freshener,17,7.53,NewYork
10468,22504,96882,Organic Mountain Forest Amber Honey,13,2.16,NewYork
10469,1940,181443,Organic 2% Reduced Fat Milk,16,1.23,NewYork
10471,32035,135657,Toasted Pine Nut Couscous Mix,9,8.57,NewYork
10474,18019,84758,Macaroni & Cheese Dinner Original Flavor,9,3.73,NewYork
10474,8390,84758,Diet Ginger Ale,7,12.0,NewYork
10475,3631,118749,Organic Whole Milk French Vanilla Yogurt,16,1.49,NewYork
10475,35939,118749,Organic Jalapeno Pepper,4,9.93,NewYork
10477,11233,193977,100% Whole Wheat Pre-Sliced Sandwich Thins,3,5.2,NewYork
10477,10388,193977,Classic Mixed Vegetables,1,11.96,NewYork
10477,43409,193977,Frosted Mini-Wheats Original Cereal,14,12.46,NewYork
10477,45064,193977,Honey Wheat Bread,3,1.52,NewYork
10477,4006,193977,Hazelnut Spread With Skim Milk & Cocoa,13,4.62,NewYork
10478,33746,68912,Simply Stock Organic Vegetable Unsalted Stock,15,11.09,NewYork
10479,24830,196075,Organic Romaine,4,10.27,NewYork
10479,26604,196075,Organic Blackberries,4,8.08,NewYork
10480,17044,171337,French Baguette,3,6.85,NewYork
10480,5450,171337,Small Hass Avocado,4,5.77,NewYork
10481,14371,60932,Organic Nonfat Milk,16,10.79,NewYork
10482,25101,20822,Egyptian Licorice Tea Bags,7,1.54,NewYork
10482,47612,20822,Halloumi Cheese,16,3.54,NewYork
10484,9955,181970,Unsweetened Organic Coconut Milk,16,6.48,NewYork
10486,26209,201629,Limes,4,4.37,NewYork
10487,6104,140907,Whole Milk Plain Yogurt,16,1.76,NewYork
10489,18027,203159,Ezekiel 4:9 Bread Organic Sprouted Whole Grain,3,11.3,NewYork
10489,23054,203159,Whole Wheat Sourdough,3,2.06,NewYork
10490,23783,4121,"Almond Coconut Bar, Organic",19,2.09,NewYork
10492,8866,165777,Organic White Chocolate Peanut Butter Cups,19,4.23,NewYork
10492,40310,165777,Oven Roasted Turkey Breast,20,8.23,NewYork
10495,2962,74665,"Milk, Reduced Fat, 2% Milkfat",16,8.89,NewYork
10496,43772,117645,Cherubs Heavenly Salad Tomatoes,4,1.15,NewYork
10499,26209,14293,Limes,4,4.37,NewYork
10501,29195,92952,Wild Sardines in Extra Virgin Olive Oil,15,5.4,NewYork
10502,45007,202447,Organic Zucchini,4,5.08,NewYork
10504,21678,24205,Fresh Chicken Thighs,12,10.14,NewYork
10504,49424,24205,Cereal Honey Bears,13,8.25,NewYork
10506,44354,69184,"Cooking Sauce, La Pizza",15,4.87,NewYork
10510,6729,151906,Cookie Tray,3,9.56,NewYork
10512,260,28710,Cantaloupe,4,3.01,NewYork
10512,28946,28710,Yogurt Tubes Blueberry,16,0.9,NewYork
10512,16137,28710,Spicy Chili Seasoning,13,1.69,NewYork
10512,45007,28710,Organic Zucchini,4,5.08,NewYork
10512,44375,28710,Canned Aranciata Orange,7,3.21,NewYork
10513,8638,153407,Vanilla Milk Chocolate Almond Ice Cream Bars,1,8.33,NewYork
10513,40310,153407,Oven Roasted Turkey Breast,20,8.23,NewYork
10513,8237,153407,Go Fresh Cool Moisture Beauty Bar Soap,11,10.98,NewYork
10513,16759,153407,Organic Carrot Bunch,4,4.17,NewYork
10514,2452,201412,Naturals Chicken Nuggets,1,1.24,NewYork
10515,45064,152392,Honey Wheat Bread,3,1.52,NewYork
10518,260,184385,Cantaloupe,4,3.01,NewYork
10518,43875,184385,Baby Food Stage 2 Blueberry Pear & Purple Carrot,18,6.11,NewYork
10518,29506,184385,Pita Bread,3,5.14,NewYork
10518,38164,184385,Almonds & Sea Salt in Dark Chocolate,19,9.32,NewYork
10521,12572,77350,6 OZ LA PANZANELLA CROSTINI ORIGINAL CRACKERS,19,1.78,NewYork
10524,19514,3947,Reclosable Sandwich Bags,17,6.88,NewYork
10525,24535,191102,Plain Whole Milk Yogurt,16,6.17,NewYork
10525,26604,191102,Organic Blackberries,4,8.08,NewYork
10527,4149,24113,Frozen Organic Blueberries,4,11.59,NewYork
10527,32923,24113,Organic Triple Berry Blend,1,11.94,NewYork
10529,1700,108098,White Cheddar Popcorn,19,5.86,NewYork
10531,44663,197832,Naturals Lite Goddess Dressing,13,0.88,NewYork
10531,13851,197832,Organic Classic Sea Salt  Oven Crinkles Fries,1,4.93,NewYork
10531,42174,197832,Light Style Soft Wheat Bread,3,12.2,NewYork
10531,24571,197832,Tomato and Basil Pasta Sauce,9,10.32,NewYork
10534,21614,164514,Crackers Harvest Whole Wheat,19,2.38,NewYork
10535,20459,146748,White Clam Sauce with Garlic & Herb,9,11.38,NewYork
10535,46802,146748,Pineapple Chunks,1,6.76,NewYork
10539,39408,16225,Gala Apples,4,4.03,NewYork
10540,20842,164650,Total 0% Greek Yogurt,16,9.2,NewYork
10543,7751,202090,Tomato Ketchup,13,1.99,NewYork
10545,30962,84994,Vanilla Greek Yogurt 0% Fat,16,12.25,NewYork
10545,26209,84994,Limes,4,4.37,NewYork
10546,42110,49210,Organic Macaroni Shells & Real Aged Cheddar,9,12.09,NewYork
10547,49555,132382,Apple Apricot Sauce,15,5.12,NewYork
10548,5183,61148,Sesame Chicken,1,8.44,NewYork
10548,14951,61148,Steamers Antioxidant Vegetable Blend,1,5.06,NewYork
10549,37067,65267,Organic Banana,4,10.85,NewYork
10549,34969,65267,Red Vine Tomato,4,9.25,NewYork
10551,35369,23198,Dark Chocolate Hazelnut,19,7.2,NewYork
10552,36118,66449,Double Fiber Whole Grain Sliced English Muffins,3,6.22,NewYork
10552,13287,66449,Bistro Bowl Chicken Caesar Salad,4,7.49,NewYork
10553,43768,32574,Organic Bell Pepper,4,2.4,NewYork
10553,25705,32574,Butterhead Lettuce,4,0.98,NewYork
10557,343,186847,Organic Whole Peeled Baby Carrots,4,5.78,NewYork
10559,31414,115057,Cinnamon Crunch,14,5.83,NewYork
10560,5922,160363,"Honest Face, Hand, & Baby Wipes",18,8.08,NewYork
10564,26209,146822,Limes,4,4.37,NewYork
10565,14267,51250,Organic Refried Black Beans,15,9.37,NewYork
10565,29397,51250,Chickpeas! Penne Pasta,9,4.64,NewYork
10568,16145,45422,Organic Cannellini Beans,15,5.1,NewYork
10569,44345,156554,Air Wick Scented Oil Refill American Samoa Sweet Coconut & Island Palms,17,9.82,NewYork
10569,2952,156554,Cook and Serve Lemon Pudding and Pie Filling,13,5.52,NewYork
10571,18027,13570,Ezekiel 4:9 Bread Organic Sprouted Whole Grain,3,11.3,NewYork
10571,4981,13570,Parmesan and Rosemary Microwave Popcorn,19,10.97,NewYork
10572,16908,1615,Jacob's Wonderbar Dark Roast,7,11.01,NewYork
10572,45007,1615,Organic Zucchini,4,5.08,NewYork
10574,13733,147828,Red Potatoes,4,4.73,NewYork
10575,45282,145754,Gluten Free Tofu Scramble Breakfast Wrap,1,3.5,NewYork
10580,21278,183641,All Purpose Crushed Tomatoes,15,1.47,NewYork
10580,12614,183641,Yellow Grape Tomatoes,4,1.39,NewYork
10580,15414,183641,Double Smoked Uncured Center Cut Bacon,12,11.55,NewYork
10581,26209,147671,Limes,4,4.37,NewYork
10581,17789,147671,Soy Free Buttery Spread,16,11.19,NewYork
10581,32204,147671,Nut & Oat Bread,3,6.49,NewYork
10581,17526,147671,70% Dark Chocolate Salted Almond Bar,19,7.64,NewYork
10581,32429,147671,Red Mango,4,3.5,NewYork
10582,8865,200907,Original Sea Salt Vegetable Chips,19,1.9,NewYork
10585,21683,192734,Organic Multigrain English Muffins,3,7.64,NewYork
10585,260,192734,Cantaloupe,4,3.01,NewYork
10587,1243,92587,Royal Blue Decorating Icing,13,9.88,NewYork
10587,30623,92587,Unsweetened 100% Cocoa,13,11.86,NewYork
10589,13249,105105,Skim Milk,16,9.33,NewYork
10592,26209,146443,Limes,4,4.37,NewYork
10593,39408,177870,Gala Apples,4,4.03,NewYork
10594,46802,50716,Pineapple Chunks,1,6.76,NewYork
10594,11354,50716,Spinach Florentine Ravioli,9,3.15,NewYork
10595,30320,138518,Craveables Four Cheese Pizza,1,8.71,NewYork
10595,6568,138518,Snacks Mango,19,8.66,NewYork
10595,31785,138518,Drumstick Lil' Drums Vanilla Caramel Sauce & Vanilla Fudge Sauce,1,2.81,NewYork
10595,37247,138518,Instant Vanilla Pudding & Pie Filling,13,3.69,NewYork
10595,41608,138518,Marketplace Bean and Cheese Enchilada Verde,1,7.17,NewYork
10596,449,160460,Chips Ahoy! Chewy Cookies,19,9.39,NewYork
10597,5450,143992,Small Hass Avocado,4,5.77,NewYork
10597,19677,143992,Original Pure Creamy Almond Milk,16,6.4,NewYork
10597,20842,143992,Total 0% Greek Yogurt,16,9.2,NewYork
10599,16744,183606,Peanut & Gluten Free Smooth Almond Butter,13,8.17,NewYork
10601,37067,163731,Organic Banana,4,10.85,NewYork
10602,26209,61175,Limes,4,4.37,NewYork
10603,13097,142149,Fresh Cut Butternut Squash,4,10.69,NewYork
10604,47141,90383,Cola,7,5.77,NewYork
10606,45007,178139,Organic Zucchini,4,5.08,NewYork
10606,34969,178139,Red Vine Tomato,4,9.25,NewYork
10608,8743,146015,Fully Cooked Turkey Sausage Patties,12,6.96,NewYork
10609,27796,167641,Real Mayonnaise,13,0.97,NewYork
10611,5445,53243,Protein Zone Protein Juice Smoothie,7,5.82,NewYork
10612,34969,131033,Red Vine Tomato,4,9.25,NewYork
10613,32700,98784,Original Whipped Cream,16,0.94,NewYork
10618,45599,186271,Organic Strawberry Lemonade Fruit Juice Drink,7,6.8,NewYork
10619,405,104601,100% Organic Diced Tomatoes,15,2.11,NewYork
10625,43662,51872,"Yogurt, Strained Low-Fat, Coconut",16,11.87,NewYork
10625,47866,51872,Jalapeno Potato Chips,19,12.02,NewYork
10629,40310,185286,Oven Roasted Turkey Breast,20,8.23,NewYork
10630,23765,139153,Organic Smoked Turkey Breast,20,10.28,NewYork
10632,36735,174827,Organic Roasted Sliced Chicken Breast,20,10.42,NewYork
10632,31821,174827,Cubanelle Pepper,4,4.24,NewYork
10632,16759,174827,Organic Carrot Bunch,4,4.17,NewYork
10632,36070,174827,"Super Spinach! Baby Spinach, Baby Bok Choy, Sweet Baby Kale",4,4.34,NewYork
10633,46802,119898,Pineapple Chunks,1,6.76,NewYork
10637,8390,48012,Diet Ginger Ale,7,12.0,NewYork
10640,26209,111773,Limes,4,4.37,NewYork
10641,4232,200316,"Ambrosia, Medium Roast",7,7.31,NewYork
10641,7963,200316,Gluten Free Whole Grain Bread,1,4.53,NewYork
10643,40310,150239,Oven Roasted Turkey Breast,20,8.23,NewYork
10643,19173,150239,Orange Calcium & Vitamin D Pulp Free,7,11.11,NewYork
10645,26604,122429,Organic Blackberries,4,8.08,NewYork
10647,19677,139190,Original Pure Creamy Almond Milk,16,6.4,NewYork
10647,890,139190,Organic Diced Tomatoes,15,1.35,NewYork
10648,13249,124375,Skim Milk,16,9.33,NewYork
10648,22124,124375,Total 0% Raspberry Yogurt,16,9.08,NewYork
10648,26209,124375,Limes,4,4.37,NewYork
10648,34969,124375,Red Vine Tomato,4,9.25,NewYork
10648,12614,124375,Yellow Grape Tomatoes,4,1.39,NewYork
10649,44375,119091,Canned Aranciata Orange,7,3.21,NewYork
10649,5258,119091,Sparkling Water,7,10.95,NewYork
10649,33911,119091,Zero Calorie Cream Soda,7,7.55,NewYork
10649,26209,119091,Limes,4,4.37,NewYork
10651,45566,100142,Clean Up Cleaner with Bleach Fresh Scent,17,12.39,NewYork
10652,13249,92526,Skim Milk,16,9.33,NewYork
10655,16291,192194,Organic Extra Large Brown Omega 3 Eggs,16,8.98,NewYork
10655,19173,192194,Orange Calcium & Vitamin D Pulp Free,7,11.11,NewYork
10656,26209,3964,Limes,4,4.37,NewYork
10656,260,3964,Cantaloupe,4,3.01,NewYork
10656,45007,3964,Organic Zucchini,4,5.08,NewYork
10656,37050,3964,"Multi-Vitamin & Mineral, Gummy Bears, Fruit Flavors",11,4.22,NewYork
10656,10761,3964,Organic Yokids Lemonade/Blueberry Variety Pack Yogurt Squeezers Tubes,16,4.56,NewYork
10656,31696,3964,"Natural Antiseptic, Tea Tree Oil",11,10.63,NewYork
10658,28745,187157,Oven Roasted Turkey,20,7.99,NewYork
10663,49026,196526,Plain Almond Milk Yogurt,16,12.26,NewYork
10663,2002,196526,"The \""World's Best\"" Veggie Burger",1,0.89,NewYork
10664,12779,195443,Spaghetti Squash,4,5.49,NewYork
