order_number,product_id,customer_id,product_name,department_id,price,city
10973,10258,28329,Pistachios,19,9.49,Chicago
11670,42500,55149,Orange & Lemon Flavor Variety Pack Sparkling Fruit Beverage,7,6.51,Chicago
11584,39448,86379,Cold Brew Coffee Mocha,16,11.23,Chicago
4500,2452,118825,Naturals Chicken Nuggets,1,1.24,Chicago
15349,20899,28522,Goo Berry Pie Probugs Kefir,16,6.29,Chicago
1930,12616,60932,Certified Organic Oranges,4,11.73,Chicago
7118,15273,142254,Organic Jumbo Grade A Pastured Eggs,16,5.15,Chicago
12473,31124,187305,Absolutely Zero Energy Drink,7,1.47,Chicago
15922,33810,87638,Citrus Dish Soap,17,9.69,Chicago
14261,38895,56513,Super Natural Organic Reduced Fat 2% Milk,16,4.95,Chicago
16314,26604,20513,Organic Blackberries,4,8.08,Chicago
16776,26177,12726,Organic Honey Nut O's Cereal,14,3.76,Chicago
8664,3464,75446,"Organic Butterhead (Boston, Butter, Bibb) Lettuce",4,9,Chicago
423,6278,97970,Coconut Cream,6,4.21,Chicago
7186,31387,163506,Natural Almonds 100 Calorie Packs,19,12.4,Chicago
12299,3699,55418,"Chard, Green, New England Grown",4,11.17,Chicago
15023,3464,181791,"Organic Butterhead (Boston, Butter, Bibb) Lettuce",4,9,Chicago
7372,13249,95136,Skim Milk,16,9.33,Chicago
9820,8138,31582,Traditional Hummus,20,2.75,Chicago
5583,38562,121182,Pomegranate Arils,4,2.59,Chicago
1946,6473,158513,Bag of Lemons,4,6.98,Chicago
16869,33301,180788,Fig Newtons Cookies,19,10.1,Chicago
18189,31694,38653,Sourdough Bachelor Loaf,3,11.22,Chicago
11304,260,163662,Cantaloupe,4,3.01,Chicago
4585,35939,185111,Organic Jalapeno Pepper,4,9.93,Chicago
11796,44022,111322,Original Bite Size Candies,19,8.05,Chicago
1584,38274,117349,Ice Cream Sandwiches Vanilla,1,7.17,Chicago
11706,39046,92954,Smok Cured Turkey Bacon,12,6.84,Chicago
18799,47141,85831,Cola,7,5.77,Chicago
7994,44902,3905,Pineapple Coconut Sparkling Water,7,1.78,Chicago
459,36070,18550,"Super Spinach! Baby Spinach, Baby Bok Choy, Sweet Baby Kale",4,4.34,Chicago
12624,23296,79061,Blueberry on the Bottom Nonfat Greek Yogurt,16,2.27,Chicago
18773,890,204555,Organic Diced Tomatoes,15,1.35,Chicago
8081,38266,50024,Fresh Basil,4,10.07,Chicago
14911,30958,103738,Honey Mustard and Onion Pretzels Pieces,19,7.24,Chicago
15609,41488,139992,Chocolate Milk,16,4.77,Chicago
14689,16508,192626,Stage 3 Hearty Meals - Chick Chick Organic Baby Food,18,11.78,Chicago
14993,10193,196772,Shredded Carrots,4,11.21,Chicago
7423,30353,202290,Curate Cherry Lime Sparkling Water,7,1.86,Chicago
7819,34969,102635,Red Vine Tomato,4,9.25,Chicago
5197,7574,179526,5 Cobalt Cooling Peppermint Sugar Free Gum,19,5.98,Chicago
8657,26209,52906,Limes,4,4.37,Chicago
10647,890,139190,Organic Diced Tomatoes,15,1.35,Chicago
10280,32880,199439,Lightly Dried Parsley,4,1.32,Chicago
8527,43662,170280,"Yogurt, Strained Low-Fat, Coconut",16,11.87,Chicago
8462,30320,179588,Craveables Four Cheese Pizza,1,8.71,Chicago
7333,13249,53250,Skim Milk,16,9.33,Chicago
5464,10819,171586,Original Craisins,19,8.5,Chicago
3192,41770,144004,Dried Cherry Montmorency Tart,19,0.94,Chicago
14373,44402,129995,Unsalted Chicken Cooking Stock,15,0.95,Chicago
11796,38491,111322,Beef Quarter Pound 4 Ct Franks,12,3.65,Chicago
10053,12919,105091,Coconut Sparkling Water,7,12.1,Chicago
13720,43772,132006,Cherubs Heavenly Salad Tomatoes,4,1.15,Chicago
6516,21506,193876,Organic Raisin Bran Cereal,14,2.69,Chicago
5033,18963,144581,Apple Cider Vinegar,13,9.67,Chicago
12435,46802,54594,Pineapple Chunks,1,6.76,Chicago
17281,46802,129541,Pineapple Chunks,1,6.76,Chicago
124,44570,69812,Kale Greens,4,4.15,Chicago
2715,35948,11225,Tonic Water,7,7.7,Chicago
13588,19677,46186,Original Pure Creamy Almond Milk,16,6.4,Chicago
14827,22627,188608,Gluten Free Flour,13,7.99,Chicago
818,15276,164319,Strawberry Kiwi Juice,7,2.64,Chicago
16536,45007,40746,Organic Zucchini,4,5.08,Chicago
8280,20324,72380,Lavender Harvest Aromatherapy Mist,17,11.04,Chicago
12728,35042,191250,Black Beans,15,5.95,Chicago
5531,1335,122000,Stage 1 Just Butternut Squash Baby Food,18,5.8,Chicago
14457,44371,89125,Alaskan Salmon Burgers,1,11.21,Chicago
3698,18656,180353,Organic Red Potato,4,1.93,Chicago
11302,10106,145664,Honey & Maple Turkey Breast,20,8.53,Chicago
5113,5258,66181,Sparkling Water,7,10.95,Chicago
12805,46802,18698,Pineapple Chunks,1,6.76,Chicago
2358,35600,63198,Ritz Sour Cream & Onion Toasted Chips,19,7.15,Chicago
2514,30908,29244,Teriyaki Turkey Jerky,19,11.95,Chicago
2952,49102,24823,Gluten Free Ancient Grain Pasta Penne,9,1.81,Chicago
1631,9955,166086,Unsweetened Organic Coconut Milk,16,6.48,Chicago
2567,12427,75805,Original Beef Jerky,19,3.08,Chicago
6803,12312,187387,Lavender Hand Soap,11,11.33,Chicago
7768,24830,151745,Organic Romaine,4,10.27,Chicago
4746,1940,146390,Organic 2% Reduced Fat Milk,16,1.23,Chicago
15525,45007,54724,Organic Zucchini,4,5.08,Chicago
11104,32211,144902,Whole Grains Oatnut Bread,3,8.78,Chicago
15208,24532,175533,Cranberry Almond Chicken Salad,3,2.66,Chicago
4825,27554,84362,Gluten Free Blueberry Muffins,3,0.94,Chicago
17932,9890,174207,Whole Lychees in Heavy Syrup,15,6.89,Chicago
11467,8057,132699,Organic Chicken & Mozzarella Ravioli,9,8.71,Chicago
6054,45007,71086,Organic Zucchini,4,5.08,Chicago
12725,4163,68257,Spanish Rice Pilaf Mix,9,7.87,Chicago
14910,39225,63452,Golden Fishless Filet,1,3.02,Chicago
15007,20842,109917,Total 0% Greek Yogurt,16,9.2,Chicago
13149,13249,169712,Skim Milk,16,9.33,Chicago
13959,10603,31389,93% Ground Beef,12,3.6,Chicago
4798,13147,89706,GOLEAN Crisp! Toasted Berry Crumble Cereal,14,4.75,Chicago
17981,22124,75124,Total 0% Raspberry Yogurt,16,9.08,Chicago
13789,18656,40018,Organic Red Potato,4,1.93,Chicago
5561,25,24081,Salted Caramel Lean Protein & Fiber Bar,19,5.44,Chicago
10670,32578,16583,Organic Fresh Squeezed Orange Juice,7,6.19,Chicago
8395,890,166938,Organic Diced Tomatoes,15,1.35,Chicago
6373,39024,145588,Edamame In Pod,1,5.6,Chicago
11954,20518,118737,"Club Delight Sausage, Egg, & Cheese Sandwiches",12,0.91,Chicago
8032,4569,194628,Mini Crunchy Chocolate Chip Cookies,19,3.89,Chicago
2689,30623,57205,Unsweetened 100% Cocoa,13,11.86,Chicago
7305,5450,152310,Small Hass Avocado,4,5.77,Chicago
6353,26629,77205,Cherry Pie Fruit & Nut Bar,19,1.38,Chicago
4570,37067,45587,Organic Banana,4,10.85,Chicago
13446,32442,51479,Organic Original Tofu Veggie Burger,20,11.35,Chicago
9929,5085,54607,Organic Stage 1 First Peas Baby Food,18,4.64,Chicago
7389,27796,191070,Real Mayonnaise,13,0.97,Chicago
12055,11610,188727,Organic Chocolate Syrup,13,8.82,Chicago
8923,2820,115412,Francese Deli Rolls,3,7.97,Chicago
2978,36070,100142,"Super Spinach! Baby Spinach, Baby Bok Choy, Sweet Baby Kale",4,4.34,Chicago
4901,23039,143369,Fat Free Cream Cheese,16,1.3,Chicago
14150,23054,73346,Whole Wheat Sourdough,3,2.06,Chicago
6928,46802,78627,Pineapple Chunks,1,6.76,Chicago
1857,38266,148452,Fresh Basil,4,10.07,Chicago
4864,211,1072,Gluten Free Organic Cereal Coconut Maple Vanilla,14,4.4,Chicago
12209,2,39840,All-Seasons Salt,13,3.97,Chicago
4783,3318,108505,Cinnamon Swirl Raisin Bread,3,4.94,Chicago
15291,16840,150387,Mild Guacamole,20,2.21,Chicago
10121,10603,34333,93% Ground Beef,12,3.6,Chicago
15951,45007,62383,Organic Zucchini,4,5.08,Chicago
16635,26604,125546,Organic Blackberries,4,8.08,Chicago
5978,26604,22055,Organic Blackberries,4,8.08,Chicago
10321,12276,98160,Chocolate Chip Cookie Dough Ice Cream,1,8.4,Chicago
14208,2639,97084,Lemon Blended Non-Fat Greek Yogurt,16,4.24,Chicago
8225,26209,67494,Limes,4,4.37,Chicago
171,14645,204184,De Mexico,7,11.72,Chicago
10231,28465,44345,Icelandic Style Skyr Blueberry Non-fat Yogurt,16,8.32,Chicago
11271,36103,104979,Extra Light Olive Oil,13,2.69,Chicago
4328,6069,101261,Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars,19,7.32,Chicago
8648,35065,158482,Orange Strawberry Banana Juice,7,2.03,Chicago
10477,45064,193977,Honey Wheat Bread,3,1.52,Chicago
12925,34878,106907,Stackers Kosher Dill Pickles,13,6.56,Chicago
7305,20463,152310,Organic Fat-Free Milk,16,1.48,Chicago
12883,5450,21666,Small Hass Avocado,4,5.77,Chicago
8613,10888,30548,Organic Gummy Worms,19,11.12,Chicago
17280,43772,192083,Cherubs Heavenly Salad Tomatoes,4,1.15,Chicago
3827,33257,137672,Original Recipe Chocolate Pudding,16,10.45,Chicago
2658,27949,116799,Avocado Oil Canyon Cut Kettle Cooked Potato Chips Sea Salt,19,0.97,Chicago
1979,26604,46712,Organic Blackberries,4,8.08,Chicago
16785,8769,137,Mandarins in Orange Gel Fruit Bowls,15,4.22,Chicago
1662,49519,2565,Raspberry Essence Water,7,10.84,Chicago
1549,37733,12300,Uncured Pepperoni Mini Pizza Bagels Frozen Snacks,1,4.16,Chicago
15620,2962,4376,"Milk, Reduced Fat, 2% Milkfat",16,8.89,Chicago
18555,26177,182461,Organic Honey Nut O's Cereal,14,3.76,Chicago
7458,14951,168231,Steamers Antioxidant Vegetable Blend,1,5.06,Chicago
16512,16840,151689,Mild Guacamole,20,2.21,Chicago
13870,25,156376,Salted Caramel Lean Protein & Fiber Bar,19,5.44,Chicago
937,41729,70446,Sweet Grape Tomatoes,4,10.48,Chicago
2498,38164,110449,Almonds & Sea Salt in Dark Chocolate,19,9.32,Chicago
14315,45007,145520,Organic Zucchini,4,5.08,Chicago
10977,39408,74197,Gala Apples,4,4.03,Chicago
846,37067,7864,Organic Banana,4,10.85,Chicago
17939,44641,29846,Super Sweet Corn,4,7.77,Chicago
12444,46820,130177,Vanilla Pure Almond Milk,16,11.94,Chicago
8486,26209,175057,Limes,4,4.37,Chicago
7940,43772,143367,Cherubs Heavenly Salad Tomatoes,4,1.15,Chicago
7020,12276,51894,Chocolate Chip Cookie Dough Ice Cream,1,8.4,Chicago
16579,23737,58005,Organic 100% Grapefruit  Juice,7,8.02,Chicago
6544,26209,196038,Limes,4,4.37,Chicago
16249,12614,1667,Yellow Grape Tomatoes,4,1.39,Chicago
10099,38456,203404,Large Grapefruit,4,3.38,Chicago
17611,2002,116698,"The \""World's Best\"" Veggie Burger",1,0.89,Chicago
18756,18656,154827,Organic Red Potato,4,1.93,Chicago
10965,19445,142455,French Lavender All-Purpose Natural Surface Cleaner,17,8,Chicago
10267,22124,200747,Total 0% Raspberry Yogurt,16,9.08,Chicago
14578,35939,139829,Organic Jalapeno Pepper,4,9.93,Chicago
7719,19677,174019,Original Pure Creamy Almond Milk,16,6.4,Chicago
1250,20815,34535,Unsalted 65%  Vegetable Oil Spread,16,7.77,Chicago
6843,46802,33785,Pineapple Chunks,1,6.76,Chicago
1379,39781,193796,Original 7 Grain Crackers,19,6.08,Chicago
10685,38266,17610,Fresh Basil,4,10.07,Chicago
10246,26209,159377,Limes,4,4.37,Chicago
4331,7606,87834,Greek 100 Protein Vanilla Fat Free Yogurt,16,4.2,Chicago
3334,16759,34691,Organic Carrot Bunch,4,4.17,Chicago
13268,2639,24565,Lemon Blended Non-Fat Greek Yogurt,16,4.24,Chicago
12188,35336,120390,Naked Green Machine Boosted Juice Smoothie,7,1.11,Chicago
15817,12744,130886,Peanut Butter Eggs,19,11.02,Chicago
14327,16145,96547,Organic Cannellini Beans,15,5.1,Chicago
12603,38508,202989,Lightly Salted Kettle Potato Chips - Sea Salt,19,4.06,Chicago
1943,33135,50082,Organic Blueberry Kefir,16,8.24,Chicago
15618,27796,106592,Real Mayonnaise,13,0.97,Chicago
10306,30696,122405,Eggo Homestyle Waffles,1,6.45,Chicago
4442,45051,143503,Pub Mix,19,8.23,Chicago
4837,3464,28537,"Organic Butterhead (Boston, Butter, Bibb) Lettuce",4,9,Chicago
11519,7533,24565,Low-Fat Strawberry Banana on the Bottom Greek Yogurt,16,6.64,Chicago
2359,15831,171888,Kosher Chicken Breasts Boneless And Skinless,1,6.95,Chicago
14500,30827,169039,Seedless Cucumbers,4,5.22,Chicago
15845,34969,9119,Red Vine Tomato,4,9.25,Chicago
9629,29506,21000,Pita Bread,3,5.14,Chicago
3315,35469,6754,Enchilada Black Bean Vegetable,1,3.44,Chicago
4758,41557,1920,Original Deli Style Pretzel Crackers,19,2.2,Chicago
4073,22111,46050,Multi-Purpose Cleaner Gain Scent,17,4.46,Chicago
661,41408,185594,Goat's Milk Cheese,16,6.12,Chicago
5782,1000,124137,Apricots,10,1.27,Chicago
11663,43371,28427,Crushed Red Pepper,13,7.03,Chicago
13870,17678,156376,Large Pitted California Ripe Olives,13,4.03,Chicago
17717,4149,188031,Frozen Organic Blueberries,4,11.59,Chicago
5279,42110,194173,Organic Macaroni Shells & Real Aged Cheddar,9,12.09,Chicago
16455,15693,55355,Organic Peach Oo La Long Tea,7,9.36,Chicago
17716,39448,76707,Cold Brew Coffee Mocha,16,11.23,Chicago
8838,41860,84783,Sea Salt Baked Potato Chips,19,5.7,Chicago
15062,35042,90266,Black Beans,15,5.95,Chicago
3141,12614,172340,Yellow Grape Tomatoes,4,1.39,Chicago
13473,43409,99702,Frosted Mini-Wheats Original Cereal,14,12.46,Chicago
2517,31215,119951,Lemon Yogurt,16,10.41,Chicago
402,14870,202359,Icelandic Style Fat Free Plain Yogurt,16,4.27,Chicago
8554,15011,20225,"Pita Chips, Simply Naked",19,11.46,Chicago
13285,39024,153981,Edamame In Pod,1,5.6,Chicago
13089,43772,143434,Cherubs Heavenly Salad Tomatoes,4,1.15,Chicago
9136,7854,23378,Freeze Dried Mango Slices,19,9.01,Chicago
10574,13733,147828,Red Potatoes,4,4.73,Chicago
7325,26604,27900,Organic Blackberries,4,8.08,Chicago
14565,30494,119078,Organic Mango Slices,19,7.63,Chicago
5196,49247,129266,Coconut Yoghurt,16,4.8,Chicago
8613,41754,30548,Thins Original,21,1.09,Chicago
2705,42110,62795,Organic Macaroni Shells & Real Aged Cheddar,9,12.09,Chicago
7652,41729,103983,Sweet Grape Tomatoes,4,10.48,Chicago
1243,11068,158320,Medium Cheddar Cheese Block,16,1.9,Chicago
16396,33956,43015,Mighty Mango Juice Smoothie,7,7.47,Chicago
8793,38562,50338,Pomegranate Arils,4,2.59,Chicago
17894,23296,125662,Blueberry on the Bottom Nonfat Greek Yogurt,16,2.27,Chicago
14705,34969,108494,Red Vine Tomato,4,9.25,Chicago
18005,14372,150252,Original 5-Cheese Pizza,1,2.88,Chicago
9169,10193,71092,Shredded Carrots,4,11.21,Chicago
17231,35042,200447,Black Beans,15,5.95,Chicago
17814,30827,114695,Seedless Cucumbers,4,5.22,Chicago
15413,30827,20885,Seedless Cucumbers,4,5.22,Chicago
11755,33810,185919,Citrus Dish Soap,17,9.69,Chicago
5009,42736,100334,Unsalted Butter,16,9.28,Chicago
13474,13431,203482,Flaky Biscuits,13,1.83,Chicago
125,2002,66104,"The \""World's Best\"" Veggie Burger",1,0.89,Chicago
14800,7963,17684,Gluten Free Whole Grain Bread,1,4.53,Chicago
11670,46562,55149,Sweet & Salty Nut Granola Bars Peanut,19,3.56,Chicago
11097,33316,49770,Lemongrass & Clementine Zest Natural Dish Liquid,17,0.96,Chicago
3159,20842,12326,Total 0% Greek Yogurt,16,9.2,Chicago
16054,42736,40556,Unsalted Butter,16,9.28,Chicago
8823,30353,36627,Curate Cherry Lime Sparkling Water,7,1.86,Chicago
17849,10527,179598,Whipped Butter,16,3.95,Chicago
1569,46703,66250,Shelled Soybeans Edamame,1,10.75,Chicago
13036,17044,171790,French Baguette,3,6.85,Chicago
1984,33527,116962,Organic Classic Rich Crackers,19,7.46,Chicago
17331,20842,205454,Total 0% Greek Yogurt,16,9.2,Chicago
5919,8348,146806,Organic Red Seedless Grapes,4,2.35,Chicago
16653,28465,67440,Icelandic Style Skyr Blueberry Non-fat Yogurt,16,8.32,Chicago
10058,39448,164774,Cold Brew Coffee Mocha,16,11.23,Chicago
651,2664,181671,First Prunes,18,3.44,Chicago
3147,11475,8084,Scarlet Citrus Rooibos Herbal Tea Filterbags,7,8.7,Chicago
4612,45051,169832,Pub Mix,19,8.23,Chicago
15095,5183,34546,Sesame Chicken,1,8.44,Chicago
12252,6104,191383,Whole Milk Plain Yogurt,16,1.76,Chicago
961,42680,92385,Chunky Chocolate Chip Flax Muffins,3,10.77,Chicago
3183,26209,149760,Limes,4,4.37,Chicago
16494,31801,171782,9 Inch Plates,17,4.1,Chicago
17843,7681,145724,"Master Brew Kombucha, Tart Cherry",7,4.15,Chicago
2952,26604,24823,Organic Blackberries,4,8.08,Chicago
4293,14358,85745,Organic Almond Chocolate Non Dairy Beverage,16,11.53,Chicago
11990,34430,97781,Sea Salt & Vinegar Kettle Cooked Potato Chips,19,8.83,Chicago
9713,42736,167388,Unsalted Butter,16,9.28,Chicago
16622,28745,16554,Oven Roasted Turkey,20,7.99,Chicago
944,3400,146752,Flip Pumpkin Harvest Crisp Lowfat Greek Yogurt,16,7.07,Chicago
8552,24830,15896,Organic Romaine,4,10.27,Chicago
9031,20842,36928,Total 0% Greek Yogurt,16,9.2,Chicago
9178,5258,76947,Sparkling Water,7,10.95,Chicago
5768,11068,137087,Medium Cheddar Cheese Block,16,1.9,Chicago
1893,26209,67816,Limes,4,4.37,Chicago
13674,47630,126216,Medium Navel Orange,4,5.6,Chicago
8897,26209,31885,Limes,4,4.37,Chicago
8238,41921,101427,Frozen Mango Chunks,1,12.16,Chicago
4399,12572,136184,6 OZ LA PANZANELLA CROSTINI ORIGINAL CRACKERS,19,1.78,Chicago
12410,20034,161724,Potted Basil,4,6.24,Chicago
15914,45007,24530,Organic Zucchini,4,5.08,Chicago
12718,33527,30675,Organic Classic Rich Crackers,19,7.46,Chicago
8776,9955,79444,Unsweetened Organic Coconut Milk,16,6.48,Chicago
11535,16647,161074,Double Duty Advanced Odor Control Clumping Cat Litter,8,12.15,Chicago
9706,11233,49445,100% Whole Wheat Pre-Sliced Sandwich Thins,3,5.2,Chicago
5533,1940,84768,Organic 2% Reduced Fat Milk,16,1.23,Chicago
8942,24830,186419,Organic Romaine,4,10.27,Chicago
8662,39024,129237,Edamame In Pod,1,5.6,Chicago
12617,43017,156350,Pasta Joy Ready Brown Rice Pasta Lasagne,9,6.69,Chicago
6887,46802,192831,Pineapple Chunks,1,6.76,Chicago
14776,44292,109056,Premium Unsweetened Iced Tea,7,7.57,Chicago
9621,18027,13385,Ezekiel 4:9 Bread Organic Sprouted Whole Grain,3,11.3,Chicago
2193,34166,169818,Organic Shredded Parmesan,16,8.84,Chicago
13735,35939,39821,Organic Jalapeno Pepper,4,9.93,Chicago
13403,8138,147855,Traditional Hummus,20,2.75,Chicago
11,27085,143742,Mango Pineapple Salsa,20,4.23,Chicago
2867,13113,92493,Organic Apple Juice Boxes,7,9.79,Chicago
13353,28946,17108,Yogurt Tubes Blueberry,16,0.9,Chicago
10758,34321,148619,Original Pepperoni,20,2.51,Chicago
12587,33120,44227,Organic Egg Whites,16,5.33,Chicago
12496,10369,125933,Organic Genoa Salami,20,2.35,Chicago
11357,45007,171046,Organic Zucchini,4,5.08,Chicago
8364,26209,78087,Limes,4,4.37,Chicago
6832,30928,199027,Organic Gluten Free Yellow Cornmeal,13,2.92,Chicago
13834,30827,186260,Seedless Cucumbers,4,5.22,Chicago
17150,43860,191593,Natural Colby Jack Cheese Block,16,2.3,Chicago
5504,34969,46275,Red Vine Tomato,4,9.25,Chicago
4912,46802,197767,Pineapple Chunks,1,6.76,Chicago
7567,5450,162518,Small Hass Avocado,4,5.77,Chicago
1898,2677,136253,Yerba Mate Sparkling Classic Gold,7,2.49,Chicago
10927,18677,195043,"Minis, Coconut Milk, Non-Dairy Frozen Dessert, no sugar added Vanilla Bar",1,11.94,Chicago
13687,37067,104598,Organic Banana,4,10.85,Chicago
8431,960,142827,Villager Ipa,5,6.31,Chicago
5507,34969,114133,Red Vine Tomato,4,9.25,Chicago
10125,18963,169956,Apple Cider Vinegar,13,9.67,Chicago
13687,16759,104598,Organic Carrot Bunch,4,4.17,Chicago
18710,449,107724,Chips Ahoy! Chewy Cookies,19,9.39,Chicago
1018,28577,134226,No Pulp Orange Juice,7,4.27,Chicago
18786,25705,108532,Butterhead Lettuce,4,0.98,Chicago
18437,38164,196296,Almonds & Sea Salt in Dark Chocolate,19,9.32,Chicago
6161,34969,43946,Red Vine Tomato,4,9.25,Chicago
948,16145,186227,Organic Cannellini Beans,15,5.1,Chicago
11500,46169,43621,Pure Honey,13,9.7,Chicago
3398,31342,56413,Organic SprouTofu Extra Firm Tofu,20,9.28,Chicago
7087,33624,167193,Splash Tropical Blend Juice,7,10.7,Chicago
11281,26154,112606,Grands! Southern Style Biscuits,1,3.41,Chicago
11175,45007,102345,Organic Zucchini,4,5.08,Chicago
2388,44570,187020,Kale Greens,4,4.15,Chicago
15313,10761,120840,Organic Yokids Lemonade/Blueberry Variety Pack Yogurt Squeezers Tubes,16,4.56,Chicago
16105,23815,92636,Bosc Pears,4,9.02,Chicago
3154,42110,108776,Organic Macaroni Shells & Real Aged Cheddar,9,12.09,Chicago
3307,4675,191242,Boniato Sweet Potato,4,9.16,Chicago
8838,2535,84783,Shaved Parmesan,16,9.81,Chicago
8770,47504,172070,Blueberry Breakfast Biscuits,14,7.81,Chicago
8099,890,152819,Organic Diced Tomatoes,15,1.35,Chicago
10656,26209,3964,Limes,4,4.37,Chicago
16462,29334,132424,Leek,4,6.09,Chicago
15527,37067,62813,Organic Banana,4,10.85,Chicago
11957,33120,51177,Organic Egg Whites,16,5.33,Chicago
17579,11068,22205,Medium Cheddar Cheese Block,16,1.9,Chicago
7608,45607,200434,Butter Cooking Spray,13,3.56,Chicago
9730,35042,132771,Black Beans,15,5.95,Chicago
8556,13457,160381,Pad Thai Brown Rice Noodles,6,5.81,Chicago
6022,48812,95091,Variety Pack,17,7.23,Chicago
10233,43662,194562,"Yogurt, Strained Low-Fat, Coconut",16,11.87,Chicago
1854,34969,85331,Red Vine Tomato,4,9.25,Chicago
8049,39729,37149,Organic Apple Cider,7,2.96,Chicago
16707,12955,180461,"Super Foods/Organic Apples, Spinach, Peas & Broccoli + Super Chia Snack Pouch",18,3.05,Chicago
16537,260,94285,Cantaloupe,4,3.01,Chicago
5367,43768,84568,Organic Bell Pepper,4,2.4,Chicago
16419,45007,176039,Organic Zucchini,4,5.08,Chicago
1131,14645,69580,De Mexico,7,11.72,Chicago
16639,46802,170977,Pineapple Chunks,1,6.76,Chicago
14,10096,18194,Corn Meal Pizza Crust,1,11.52,Chicago
10965,41172,142455,Mold & Mildew Remover,17,9.92,Chicago
15817,8390,130886,Diet Ginger Ale,7,12,Chicago
5588,4149,19029,Frozen Organic Blueberries,4,11.59,Chicago
11807,33911,171470,Zero Calorie Cream Soda,7,7.55,Chicago
1299,26604,46546,Organic Blackberries,4,8.08,Chicago
17095,45007,27575,Organic Zucchini,4,5.08,Chicago
13888,25618,168985,Belgian Golden Ale,5,7.97,Chicago
17304,18963,112429,Apple Cider Vinegar,13,9.67,Chicago
5196,22920,129266,Roasted & Salted Shelled Pistachios,19,7.88,Chicago
4858,35182,182067,Gluten Free Cornbread Mix,13,10.76,Chicago
6631,35042,38035,Black Beans,15,5.95,Chicago
13476,46562,181116,Sweet & Salty Nut Granola Bars Peanut,19,3.56,Chicago
659,38274,177324,Ice Cream Sandwiches Vanilla,1,7.17,Chicago
3767,35939,111814,Organic Jalapeno Pepper,4,9.93,Chicago
5441,29334,141346,Leek,4,6.09,Chicago
18073,10761,56815,Organic Yokids Lemonade/Blueberry Variety Pack Yogurt Squeezers Tubes,16,4.56,Chicago
15534,39408,111046,Gala Apples,4,4.03,Chicago
15264,13780,13346,Thyme,4,10.2,Chicago
1503,2452,199594,Naturals Chicken Nuggets,1,1.24,Chicago
18636,45866,96793,Fig Newmans Fruit Filled Cookies,19,2.46,Chicago
9061,46802,108539,Pineapple Chunks,1,6.76,Chicago
7158,30827,119435,Seedless Cucumbers,4,5.22,Chicago
12916,13249,115961,Skim Milk,16,9.33,Chicago
2624,41999,139506,Cut Tulips (Choose Color),4,1.99,Chicago
6984,13249,132069,Skim Milk,16,9.33,Chicago
3848,6638,54844,Organic Brown Rice Crisps Cereal,14,1.39,Chicago
1981,18027,105002,Ezekiel 4:9 Bread Organic Sprouted Whole Grain,3,11.3,Chicago
4837,39055,28537,Mild Salsa Roja,20,12.54,Chicago
8154,38329,127427,Broccoli & Cheese Couscous,9,6.61,Chicago
2521,17789,14021,Soy Free Buttery Spread,16,11.19,Chicago
8705,22224,52385,Whole Milk Plain Greek Yogurt,16,2.08,Chicago
2441,42079,192073,Slow Churned Wa Apple Pie Ice Cream,1,7.24,Chicago
14131,6104,146338,Whole Milk Plain Yogurt,16,1.76,Chicago
7721,5450,205729,Small Hass Avocado,4,5.77,Chicago
4710,4100,195377,Organic Dark Roast,7,12.15,Chicago
4466,30827,177777,Seedless Cucumbers,4,5.22,Chicago
9751,43772,185877,Cherubs Heavenly Salad Tomatoes,4,1.15,Chicago
8915,32757,188841,Quiche Lorraine,20,3.08,Chicago
6739,12397,175232,Earl Grey Tea Bags,7,6.93,Chicago
11406,30704,107295,Riverstone Chardonnay,5,7.47,Chicago
9027,10761,85757,Organic Yokids Lemonade/Blueberry Variety Pack Yogurt Squeezers Tubes,16,4.56,Chicago
4618,28635,6517,0% Greek Yogurt Black Cherry on the Bottom,16,7.7,Chicago
161,12276,88526,Chocolate Chip Cookie Dough Ice Cream,1,8.4,Chicago
15440,46541,190670,Corn Flakes,14,2.21,Chicago
8117,16803,57524,Antiperspirant Deodorant Cool Essentials Fresh Scent,11,8.86,Chicago
1474,7893,51308,Gluten-Free Lemon Wafers,19,4.11,Chicago
9762,23765,191185,Organic Smoked Turkey Breast,20,10.28,Chicago
6798,26209,144638,Limes,4,4.37,Chicago
14678,14005,203186,Ultimate Caesar Salad Kit,4,1.9,Chicago
876,34969,111344,Red Vine Tomato,4,9.25,Chicago
12167,36315,49664,Low Fat Split Pea Soup,15,12.38,Chicago
17061,19906,61813,Fresh Whole White Mushrooms,4,2.73,Chicago
3757,10106,8506,Honey & Maple Turkey Breast,20,8.53,Chicago
16821,24830,102415,Organic Romaine,4,10.27,Chicago
4147,4698,151466,Oscillo Oscillococcinum Quick-Dissolving Pellets,11,1.47,Chicago
9126,38558,158636,Organic Low Fat Cottage Cheese,16,9.47,Chicago
8201,1649,38940,Pretzel Snaps Bonus Bag,19,5.33,Chicago
11867,24227,17485,Brownie Bliss,3,1.44,Chicago
16365,47141,112685,Cola,7,5.77,Chicago
11025,46562,41662,Sweet & Salty Nut Granola Bars Peanut,19,3.56,Chicago
1530,33424,80107,Lemon Sports Drink,7,3.38,Chicago
9562,46820,111212,Vanilla Pure Almond Milk,16,11.94,Chicago
13784,38456,100379,Large Grapefruit,4,3.38,Chicago
